Date,Price,Open,High,Low,Vol.,Change %
10-Jun-20,0.9994,0.9994,1,0.9994,23.71M,0.00%
11-Jun-20,1.001,0.9994,1.003,0.9993,48.38M,0.16%
12-Jun-20,1,1.001,1.002,1,18.65M,-0.10%
13-Jun-20,1,1,1.001,0.9999,19.14M,0.00%
14-Jun-20,1.001,1,1.001,0.9999,16.20M,0.10%
15-Jun-20,0.9997,1.001,1.002,0.9995,43.94M,-0.13%
16-Jun-20,1,0.9997,1.001,0.9993,24.36M,0.03%
17-Jun-20,1.001,1,1.002,1,26.38M,0.10%
18-Jun-20,1.001,1.001,1.002,1.001,26.52M,0.00%
19-Jun-20,1.002,1.001,1.002,1.001,33.22M,0.10%
20-Jun-20,1.001,1.002,1.002,1,28.12M,-0.10%
21-Jun-20,1.002,1.001,1.002,1,21.37M,0.10%
22-Jun-20,1,1.002,1.002,0.9997,28.01M,-0.20%
23-Jun-20,1,1,1.001,0.9999,27.70M,0.00%
24-Jun-20,1.002,1,1.002,1,34.18M,0.20%
25-Jun-20,1.001,1.002,1.002,1,26.77M,-0.10%
26-Jun-20,1.001,1.001,1.002,1.001,30.93M,0.00%
27-Jun-20,1.001,1.001,1.002,1.001,24.69M,0.00%
28-Jun-20,1,1.001,1.001,1,16.43M,-0.10%
29-Jun-20,1.001,1,1.002,1,24.11M,0.10%
30-Jun-20,1,1.001,1.001,1,18.63M,-0.10%
1-Jul-20,0.9998,1,1.001,0.9997,26.16M,-0.02%
2-Jul-20,1,0.9998,1.001,0.9997,26.56M,0.02%
3-Jul-20,1,1,1,0.9998,19.48M,0.00%
4-Jul-20,0.9999,1,1,0.9997,15.82M,-0.01%
5-Jul-20,0.9999,0.9999,1,0.9997,17.98M,0.00%
6-Jul-20,1,0.9999,1,0.9997,31.19M,0.01%
7-Jul-20,1,1,1,0.9999,27.21M,0.00%
8-Jul-20,0.9996,1,1,0.9995,39.76M,-0.04%
9-Jul-20,1,0.9996,1,0.9995,35.48M,0.04%
10-Jul-20,1,1,1.001,1,33.35M,0.00%
11-Jul-20,1,1,1,1,18.54M,0.00%
12-Jul-20,1,1,1,0.9997,26.11M,0.00%
13-Jul-20,1.001,1,1.001,0.9999,36.53M,0.10%
14-Jul-20,1,1.001,1.001,1,32.41M,-0.10%
15-Jul-20,1.001,1,1.001,1,30.62M,0.10%
16-Jul-20,1.001,1.001,1.002,1,34.15M,0.00%
17-Jul-20,1,1.001,1.001,1,26.61M,-0.10%
18-Jul-20,0.9997,1,1,0.9996,25.11M,-0.03%
19-Jul-20,0.9997,0.9997,1,0.9995,25.89M,0.00%
20-Jul-20,0.9998,0.9997,1,0.9996,32.40M,0.01%
21-Jul-20,0.9993,0.9998,1,0.9991,42.27M,-0.05%
22-Jul-20,0.9985,0.9993,1,0.9976,42.08M,-0.08%
23-Jul-20,0.9989,0.9985,0.9997,0.9977,53.75M,0.04%
24-Jul-20,0.9988,0.9989,0.9995,0.9984,48.56M,-0.01%
25-Jul-20,0.9989,0.9988,0.9993,0.9983,43.59M,0.01%
26-Jul-20,0.9992,0.9989,0.9998,0.9949,64.83M,0.03%
27-Jul-20,0.9981,0.9992,0.9995,0.9974,111.95M,-0.11%
28-Jul-20,0.9983,0.9981,0.9998,0.998,84.73M,0.02%
29-Jul-20,0.9992,0.9983,0.9998,0.9982,59.91M,0.09%
30-Jul-20,0.9992,0.9992,0.9999,0.9983,83.48M,0.00%
31-Jul-20,0.9985,0.9992,0.9997,0.9984,72.80M,-0.07%
1-Aug-20,0.9987,0.9985,0.9996,0.9972,99.33M,0.02%
2-Aug-20,1,0.9987,1,0.9987,100.74M,0.13%
3-Aug-20,0.9991,1,1,0.9986,66.23M,-0.09%
4-Aug-20,0.9995,0.9991,1,0.9991,72.62M,0.04%
5-Aug-20,0.9989,0.9995,1,0.9975,76.93M,-0.06%
6-Aug-20,0.9992,0.9989,0.9995,0.9987,69.51M,0.03%
7-Aug-20,0.9989,0.9992,0.9998,0.9988,63.22M,-0.03%
8-Aug-20,0.9993,0.9989,0.9994,0.9986,49.55M,0.04%
9-Aug-20,0.9995,0.9993,0.9995,0.9988,58.10M,0.02%
10-Aug-20,0.9992,0.9995,0.9995,0.9977,70.96M,-0.03%
11-Aug-20,1,0.9992,1.001,0.999,77.63M,0.08%
12-Aug-20,0.9998,1,1.001,0.9989,74.85M,-0.02%
13-Aug-20,0.9987,0.9998,1,0.9983,80.21M,-0.11%
14-Aug-20,0.9988,0.9987,0.9992,0.9978,76.10M,0.01%
15-Aug-20,0.9994,0.9988,0.9998,0.9987,65.80M,0.06%
16-Aug-20,0.9997,0.9994,1,0.9993,53.49M,0.03%
17-Aug-20,0.9988,0.9997,1,0.9979,75.80M,-0.09%
18-Aug-20,0.9993,0.9988,1,0.9986,74.67M,0.05%
19-Aug-20,0.9998,0.9993,1,0.9992,69.97M,0.05%
20-Aug-20,0.9995,0.9998,1,0.9989,48.90M,-0.03%
21-Aug-20,1,0.9995,1,0.9994,80.65M,0.05%
22-Aug-20,0.9995,1,1.001,0.9995,54.47M,-0.05%
23-Aug-20,0.9996,0.9995,0.9999,0.9993,34.12M,0.01%
24-Aug-20,0.9999,0.9996,1,0.9995,40.40M,0.03%
25-Aug-20,0.9997,0.9999,1,0.9995,56.67M,-0.02%
26-Aug-20,0.9994,0.9997,1,0.9991,47.25M,-0.03%
27-Aug-20,1,0.9994,1,0.9994,53.28M,0.06%
28-Aug-20,0.9996,1,1,0.9992,47.32M,-0.04%
29-Aug-20,0.9997,0.9996,1,0.9993,46.42M,0.01%
30-Aug-20,1,0.9997,1,0.9996,45.95M,0.03%
31-Aug-20,0.9996,1,1,0.9992,56.06M,-0.04%
1-Sep-20,0.9997,0.9996,0.9998,0.9985,69.20M,0.01%
2-Sep-20,0.9992,0.9997,1,0.9984,92.20M,-0.05%
3-Sep-20,0.9985,0.9992,1,0.9982,113.24M,-0.07%
4-Sep-20,0.9992,0.9985,0.9995,0.9984,97.74M,0.07%
5-Sep-20,1,0.9992,1.001,0.9992,78.94M,0.08%
6-Sep-20,0.9999,1,1.001,0.9995,80.18M,-0.01%
7-Sep-20,1,0.9999,1,0.9997,65.21M,0.01%
8-Sep-20,1,1,1.001,0.9998,84.40M,0.00%
9-Sep-20,0.9998,1,1.001,0.9995,98.18M,-0.02%
10-Sep-20,0.9997,0.9998,1,0.9994,86.99M,-0.01%
11-Sep-20,0.9996,0.9997,1,0.9995,64.53M,-0.01%
12-Sep-20,0.9999,0.9996,1,0.9995,56.75M,0.03%
13-Sep-20,0.9999,0.9999,1,0.9997,70.14M,0.00%
14-Sep-20,0.9998,0.9999,1.001,0.9996,148.07M,-0.01%
15-Sep-20,1,0.9998,1,0.9997,106.18M,0.02%
16-Sep-20,1,1,1.001,0.9996,95.05M,0.00%
17-Sep-20,0.9998,1,1,0.9995,65.78M,-0.02%
18-Sep-20,0.9998,0.9998,1,0.9996,75.77M,0.00%
19-Sep-20,1,0.9998,1,0.9998,43.54M,0.02%
20-Sep-20,1,1,1,0.9999,40.79M,0.00%
21-Sep-20,1,1,1.001,0.9998,60.86M,0.00%
22-Sep-20,1,1,1,1,51.03M,0.00%
23-Sep-20,1,1,1.001,0.9999,57.07M,0.00%
24-Sep-20,0.9998,1,1,0.9998,53.93M,-0.02%
25-Sep-20,0.9997,0.9998,1,0.9995,63.34M,-0.01%
26-Sep-20,0.9999,0.9997,1,0.9995,50.27M,0.02%
27-Sep-20,1,0.9999,1,0.9996,52.23M,0.01%
28-Sep-20,1,1,1,0.9997,70.62M,0.00%
29-Sep-20,1,1,1.001,1,65.82M,0.00%
30-Sep-20,1,1,1.001,1,64.72M,0.00%
1-Oct-20,1,1,1.001,0.9997,77.51M,0.00%
2-Oct-20,0.9999,1,1.001,0.9998,68.12M,-0.01%
3-Oct-20,0.9998,0.9999,1,0.9997,41.30M,-0.01%
4-Oct-20,0.9998,0.9998,1,0.9997,42.83M,0.00%
5-Oct-20,0.9998,0.9998,1,0.9997,47.97M,0.00%
6-Oct-20,1,0.9998,1.001,0.9997,88.16M,0.02%
7-Oct-20,1,1,1,0.9999,55.24M,0.00%
8-Oct-20,0.9997,1,1,0.9996,71.88M,-0.03%
9-Oct-20,0.9995,0.9997,1,0.9994,78.63M,-0.02%
10-Oct-20,0.9996,0.9995,0.9999,0.9993,74.26M,0.01%
11-Oct-20,0.9999,0.9996,1,0.9995,55.11M,0.03%
12-Oct-20,0.9995,0.9999,1,0.9995,75.50M,-0.04%
13-Oct-20,0.9996,0.9995,1,0.9995,65.17M,0.01%
14-Oct-20,0.9994,0.9996,0.9997,0.9994,59.95M,-0.02%
15-Oct-20,0.9995,0.9994,0.9998,0.9993,60.96M,0.01%
16-Oct-20,0.9995,0.9995,0.9998,0.9993,64.27M,0.00%
17-Oct-20,0.9998,0.9995,0.9998,0.9994,34.51M,0.03%
18-Oct-20,0.9996,0.9998,0.9998,0.9994,27.33M,-0.02%
19-Oct-20,0.9996,0.9996,0.9999,0.9993,50.60M,0.00%
20-Oct-20,0.9991,0.9996,0.9997,0.9991,56.44M,-0.05%
21-Oct-20,0.9977,0.9991,0.9994,0.9969,96.60M,-0.14%
22-Oct-20,0.9987,0.9977,0.9992,0.9975,125.01M,0.10%
23-Oct-20,0.9991,0.9987,0.9997,0.9986,74.02M,0.04%
24-Oct-20,0.9991,0.9991,0.9992,0.9987,37.99M,0.00%
